,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,4.8178400039672855,0.894352894062576,0.007439994812011718,0.007013634560115503,0.01,"(25, 25, 25)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25, 25)}",0.9578975241625844,0.9604078389830508,0.9662296384584823,0.9664945040392001,0.9621242219573567,0.9626304359341067,0.003331189077086229,16,0.9624565469293164,0.965338012315434,0.9657033138014367,0.9649750057933592,0.9656702088919786,0.9648286175463049,0.0012149898018935475
13,7.491000127792359,3.008765665729715,0.015599870681762695,1.9073486328125e-07,0.01,"(100, 25, 100)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100)}",0.9683569442605587,0.9661016949152542,0.9656999072970468,0.9674215335717123,0.9611971924248444,0.9657556014619418,0.0024675363736948014,8,0.9747723886773713,0.9712639872872939,0.9675571887310889,0.9668288807230112,0.9681199721918761,0.9697084835221282,0.0029497890497361574
14,2.018760108947754,1.5020981502047437,0.0,0.0,0.001,"(25,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,)}",0.9483648881239243,0.9507415254237288,0.9537809561647463,0.9521917626804397,0.952986359422593,0.9516129032258065,0.0019095685988117855,28,0.949478563151796,0.9506389459047871,0.9489191247061939,0.9511702585493429,0.9587512828152415,0.9517916350254725,0.0035708014595836903
15,5.808999967575073,3.311064223657156,0.0,0.0,0.001,"(50,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,)}",0.9526016152522176,0.9582891949152542,0.9687458614753013,0.9664945040392001,0.9474241822275196,0.9587107367974999,0.0080766345657989,19,0.9522595596755504,0.9619611997616367,0.9659019432581852,0.9672923494554242,0.9531896580262853,0.9601209420354163,0.006294118502913012
16,4.247120094299317,2.3993319492639316,0.0031199932098388674,0.006239986419677735,0.001,"(25, 25)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25)}",0.9500860585197934,0.9626588983050848,0.9645080121838168,0.9645080121838168,0.9483512117600318,0.9580221410032311,0.007240711914643321,22,0.9507697401092534,0.9660332384294511,0.9635183897772039,0.9661336776243917,0.953057238388453,0.9599024568657507,0.006629526331514224
17,6.530560064315796,1.0338888408303142,0.01247997283935547,0.006239986421499643,0.001,"(50, 50)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50)}",0.9669005693102078,0.965969279661017,0.9650377433452523,0.9675539663620712,0.9626539531187922,0.9656231791938132,0.001711009859005187,9,0.9701705015725873,0.9682182347877905,0.9656371039825206,0.9669944052703016,0.9684179163769987,0.9678876323980397,0.001514247242515943
18,8.464960098266602,2.2526423696182927,0.021840000152587892,0.007642352433445989,0.001,"(100, 100)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 100)}",0.9635906262412286,0.9654396186440678,0.9670242352006356,0.9682161303138657,0.9646404449741756,0.9657820859155676,0.001654740465072259,7,0.9680516470782983,0.9693107329669602,0.9645115370609462,0.9681861820107922,0.9727546595160063,0.9685629517266007,0.0026437450569373596
19,6.05652003288269,1.1634710686078915,0.01247997283935547,0.006239986419677735,0.001,"(25, 25, 25)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25, 25)}",0.9616046603998412,0.9589512711864406,0.9658323400874056,0.9662296384584823,0.9619917891669978,0.9629217649239896,0.0027487255349333433,15,0.9653037576560172,0.9634840760113884,0.9665309365378886,0.9643791174231139,0.9677558181878373,0.9654907411632492,0.0015172313961976716
20,7.945519971847534,1.98651983793913,0.018720054626464845,0.006239938736872875,0.001,"(100, 25, 100)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100)}",0.9674301602012445,0.9670286016949152,0.9676863991524302,0.9670242352006356,0.9621242219573567,0.9662588060808306,0.002082405551023857,6,0.9729514980963416,0.9703701251407005,0.9684179163769987,0.9667957758135531,0.968086867282418,0.9693244365420025,0.002144598877451965
21,2.205839920043945,1.556270245304407,0.006240081787109375,0.007642508165826269,0.0001,"(25,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,)}",0.9482324904011651,0.9506091101694916,0.9537809561647463,0.9520593298900808,0.9536485233743875,0.9516658721330579,0.002071990148459053,27,0.9495447773547426,0.9506720519102165,0.948952229615652,0.9511040487304268,0.9584202337206608,0.9517386682663398,0.0034281518931611895
22,7.547280120849609,2.894552971591774,0.009360027313232423,0.007642430300627835,0.0001,"(50,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,)}",0.9527340129749768,0.9645127118644068,0.9684809958945835,0.9671566679909945,0.9622566547477155,0.9630277027384925,0.005577859313832163,14,0.9522595596755504,0.9674236906574852,0.9655377892541464,0.9675571887310889,0.9666302512662628,0.9638816959169066,0.005855360392531977
23,4.034440040588379,2.0533592910306715,0.003119945526123047,0.006239891052246094,0.0001,"(25, 25)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25)}",0.9502184562425526,0.9630561440677966,0.9634485498609455,0.9630512514898689,0.9484836445503907,0.957651358652471,0.006801075195088734,23,0.9509352756166197,0.9665629345163212,0.9643791174231139,0.964908795974443,0.9531565531168272,0.959988535329465,0.006562718841848276
24,6.752080011367798,1.442100733886216,0.012480068206787109,0.011674034848585362,0.0001,"(50, 50)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50)}",0.9679597510922812,0.9649099576271186,0.9653026089259701,0.9678188319427891,0.9619917891669978,0.9655966947401875,0.002194310646846495,10,0.9704353583843734,0.9681851287823611,0.9657033138014367,0.9672923494554242,0.9674909789121727,0.9678214258671536,0.0015388592383678112
25,10.667280054092407,3.1872201167707623,0.02183995246887207,0.007642488701386111,0.0001,"(100, 100)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 100)}",0.9641202171322654,0.9670286016949152,0.9699377565885313,0.9702026221692491,0.9667593696199179,0.9676095132157424,0.0022530678374787297,1,0.9680185399768251,0.9703701251407005,0.969046909656702,0.9710994140431026,0.9756347866388585,0.9708339550912377,0.0026250212905166857
26,5.251359987258911,1.0289617689585469,0.009359979629516601,0.007642391366541051,0.0001,"(25, 25, 25)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25)}",0.9584271150536211,0.9610699152542372,0.9655674745066879,0.9656999072970468,0.9622566547477155,0.962603951480481,0.0027672782978017288,17,0.9629200463499421,0.9648083162285639,0.9646770616082365,0.9656702088919786,0.9660674678054756,0.9648286201768395,0.0010871109708927719
27,9.31944007873535,3.029431733104485,0.02184019088745117,0.007642391365053469,0.0001,"(100, 25, 100)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100)}",0.968621739706077,0.9663665254237288,0.9670242352006356,0.9694080254270957,0.9606674612634089,0.9664177128025849,0.0030735360866546856,4,0.9741433537493792,0.971098457260147,0.966729565994637,0.9742443804416195,0.9677227132783792,0.9707876941448325,0.0031358640609872026
