,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
94,0.24063997268676757,0.05421651860814476,0.0,0.0,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 15}",0.8214285714285714,0.8535911602209945,0.8969359331476323,0.9467787114845938,0.8056338028169014,0.8647746243739566,0.051374473009986446,285,0.8702023726448012,0.9498257839721255,0.9457579972183588,0.9333333333333333,0.9251040221914009,0.924844701872004,0.028703061298841367
95,0.22171998023986816,0.04322810731181831,0.0,0.0,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 20}",0.8708791208791209,0.850828729281768,0.8913649025069638,0.9187675070028011,0.8507042253521127,0.8764607679465777,0.025878096752593886,275,0.9253314724354501,0.9247386759581881,0.9290681502086231,0.9527777777777777,0.9597780859916782,0.9383388324743436,0.014887753053925777
96,0.24355998039245605,0.05635674090228216,0.0,0.0,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 25}",0.9065934065934066,0.8812154696132597,0.9303621169916435,0.9495798319327731,0.856338028169014,0.9048414023372288,0.033250114086518553,167,0.9497557571528262,0.9721254355400697,0.9478442280945758,0.9388888888888889,0.9466019417475728,0.9510432502847866,0.011169634185068
97,0.22463998794555665,0.033603532357330455,0.0,0.0,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 30}",0.8846153846153846,0.8977900552486188,0.8467966573816156,0.957983193277311,0.8647887323943662,0.8903728436282693,0.03787591246338141,255,0.9574319609211445,0.9714285714285714,0.9186369958275382,0.9520833333333333,0.9549237170596394,0.9509009157140454,0.017450391222931096
98,0.23087997436523439,0.038718078299780065,0.0,0.0,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 35}",0.9065934065934066,0.8839779005524862,0.9303621169916435,0.9607843137254902,0.847887323943662,0.905954368391764,0.03846738170398156,164,0.9330076762037683,0.9693379790940767,0.9617524339360223,0.9708333333333333,0.9563106796116505,0.9582484204357702,0.013671038463642881
99,0.23420000076293945,0.04091096986619865,0.0,0.0,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 40}",0.8846153846153846,0.8756906077348067,0.9108635097493036,0.9159663865546218,0.8845070422535212,0.894268224819143,0.015992948027069305,231,0.944870900209351,0.9574912891986063,0.9714881780250347,0.9291666666666667,0.9798890429958391,0.9565812154190996,0.018193348017212785
100,0.2308800220489502,0.026839146534047047,0.0,0.0,0.01,"(25,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 45}",0.9065934065934066,0.861878453038674,0.924791086350975,0.9467787114845938,0.8732394366197183,0.902615470228158,0.03152301114478918,184,0.9699930216329379,0.975609756097561,0.9840055632823366,0.9729166666666667,0.9646324549237171,0.9734314925206439,0.006419766273338373
101,0.23399996757507324,0.046277122512726955,0.0,0.0,0.01,"(25,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 50}",0.8736263736263736,0.8674033149171271,0.9220055710306406,0.9467787114845938,0.8619718309859155,0.894268224819143,0.033752669981791425,231,0.9630146545708305,0.981184668989547,0.9749652294853964,0.9611111111111111,0.9778085991678225,0.9716168526649416,0.008067972222997455
102,0.21528005599975586,0.033312438443316675,0.0,0.0,0.01,"(25,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 55}",0.9285714285714286,0.8370165745856354,0.8997214484679665,0.9103641456582633,0.8845070422535212,0.8920422927100723,0.03114362767595458,246,0.9804605722260991,0.9602787456445993,0.9680111265646731,0.9430555555555555,0.9819694868238558,0.9667550973629566,0.014314375366800573
103,0.20319995880126954,0.0400695326232325,0.0,0.0,0.01,"(25,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 60}",0.8928571428571429,0.850828729281768,0.8495821727019499,0.9663865546218487,0.8676056338028169,0.8853644963828603,0.04328835600059093,269,0.9595254710397767,0.9679442508710802,0.9429763560500696,0.9736111111111111,0.9895977808599168,0.9667309939863908,0.015413632474256481
