,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
199,0.24019994735717773,0.04531846520720073,0.0007999897003173828,0.0003999948608169695,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.8434065934065934,0.7292817679558011,0.8161559888579387,0.8627450980392157,0.8309859154929577,0.8163606010016694,0.04631825528582876,231,0.9057920446615492,0.8961672473867596,0.8956884561891516,0.9145833333333333,0.9389736477115118,0.9102409458564612,0.015962839038628742
200,0.23440003395080566,0.05045621428024947,0.0007999897003173828,0.0003999948608169695,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.8653846153846154,0.8149171270718232,0.841225626740947,0.8235294117647058,0.8084507042253521,0.8308291597106289,0.020591008022281344,213,0.9127704117236567,0.9386759581881533,0.9346314325452016,0.8715277777777778,0.9188626907073509,0.915293654188428,0.02389660446303203
201,0.24299993515014648,0.04857571155230518,0.0008000373840332031,0.000400018706226792,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.8763736263736264,0.8370165745856354,0.841225626740947,0.896358543417367,0.828169014084507,0.8558708959376738,0.026016713418618016,167,0.9260293091416608,0.9623693379790941,0.9464534075104312,0.91875,0.9230235783633842,0.935325126598914,0.016539063686806247
202,0.29060001373291017,0.07218755932415649,0.0007999897003173828,0.0003999948608169695,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.9175824175824175,0.8149171270718232,0.9136490250696379,0.907563025210084,0.8253521126760563,0.8759042849193099,0.045713321812792515,124,0.9804605722260991,0.9672473867595819,0.9659248956884562,0.9395833333333333,0.9320388349514563,0.9570510045917853,0.018228813338463854
203,0.2441999912261963,0.03270106794642923,0.0010000228881835937,1.1680077279964343e-07,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.8791208791208791,0.8535911602209945,0.8440111420612814,0.9215686274509803,0.8676056338028169,0.8731218697829716,0.02693926292354639,139,0.9637124912770412,0.9721254355400697,0.9478442280945758,0.9444444444444444,0.9535367545076283,0.956332670772752,0.010247671947976182
204,0.22679996490478516,0.0415182688184634,0.0010000228881835937,1.9073486328124998e-07,0.001,"(50,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.9368131868131868,0.8011049723756906,0.9052924791086351,0.9327731092436975,0.8647887323943662,0.8881469115191987,0.05067661195227642,80,0.9567341242149338,0.9560975609756097,0.9534075104311543,0.9763888888888889,0.9798890429958391,0.9645034255012851,0.011243855190925037
205,0.24539995193481445,0.059203347304889554,0.0009999275207519531,0.0,0.001,"(50,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.8983516483516484,0.850828729281768,0.8969359331476323,0.9103641456582633,0.8760563380281691,0.8864774624373957,0.021005324420224625,88,0.9804605722260991,0.9533101045296167,0.9464534075104312,0.9631944444444445,0.9604715672676838,0.960778019195655,0.011439407038435757
206,0.21680006980895997,0.05796334080101484,0.0009999752044677734,9.536743164062499e-08,0.001,"(50,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.9010989010989011,0.856353591160221,0.9192200557103064,0.9411764705882353,0.8338028169014085,0.8903728436282693,0.039593435483833254,71,0.9497557571528262,0.9679442508710802,0.9798331015299027,0.9763888888888889,0.9452149791955617,0.963827395527652,0.013966784069960578
207,0.21400008201599122,0.024049904072798653,0.0009999752044677734,9.536743164062499e-08,0.001,"(50,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.9010989010989011,0.8812154696132597,0.9164345403899722,0.907563025210084,0.8619718309859155,0.8937117417918754,0.019565128703886946,60,0.9734822051639916,0.9749128919860627,0.9707927677329624,0.9513888888888888,0.9736477115117892,0.9688448930567389,0.008830613081330091
208,0.21560001373291016,0.06577717991189576,0.0009999752044677734,9.536743164062499e-08,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.3516483516483517,0.287292817679558,0.3370473537604457,0.35294117647058826,0.30704225352112674,0.327212020033389,0.025945642679169892,354,0.38799720865317516,0.34494773519163763,0.38386648122392214,0.33958333333333335,0.3932038834951456,0.36991972837944276,0.022835745643922763
209,0.25320005416870117,0.0269993012489381,0.0009999752044677734,9.536743164062499e-08,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.6181318681318682,0.5607734806629834,0.5431754874651811,0.5378151260504201,0.5098591549295775,0.5542570951585977,0.036092161031024,325,0.6161898115840894,0.6202090592334495,0.6189151599443672,0.6131944444444445,0.5922330097087378,0.6121482969830178,0.010245128153366251
210,0.29039993286132815,0.043009767711139,0.0009999752044677734,9.536743164062499e-08,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.8186813186813187,0.7292817679558011,0.6685236768802229,0.7871148459383753,0.7126760563380282,0.7434613244296049,0.053612340681820976,304,0.8436845778087927,0.8250871080139373,0.7851182197496523,0.81875,0.8502080443828016,0.8245695899910368,0.022861579863877116
211,0.33880000114440917,0.056072877736494615,0.0009999275207519531,0.0,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.8324175824175825,0.7486187845303868,0.7910863509749304,0.8151260504201681,0.7464788732394366,0.7868670005564831,0.034632862978755286,281,0.8890439637124913,0.9087108013937282,0.8783031988873435,0.8826388888888889,0.8585298196948682,0.883445334515464,0.01623307276891475
212,0.2636000156402588,0.04228278135671791,0.0010000228881835937,1.1680077279964342e-07,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",0.8241758241758241,0.7154696132596685,0.8105849582172702,0.8319327731092437,0.7577464788732394,0.7879799666110183,0.04462047735170409,280,0.889741800418702,0.8529616724738676,0.885952712100139,0.9020833333333333,0.8599167822468793,0.8781312601145842,0.018627704715230117
213,0.3562000274658203,0.08994535253552151,0.0009999275207519531,0.0,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",0.7417582417582418,0.7596685082872928,0.8440111420612814,0.8627450980392157,0.7830985915492957,0.7979966611018364,0.04728951386826333,262,0.8513607815771109,0.8982578397212544,0.9520166898470097,0.9347222222222222,0.9174757281553398,0.9107666523045873,0.03465825874228446
214,0.27179999351501466,0.0459843829789826,0.0009999752044677734,9.536743164062499e-08,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",0.8791208791208791,0.7762430939226519,0.8217270194986073,0.907563025210084,0.8084507042253521,0.8386199220923762,0.047928781975581064,206,0.9378925331472435,0.8982578397212544,0.9443671766342142,0.9458333333333333,0.9008321775312067,0.9254366120734504,0.021324194466639152
